OBJECTID,I_EVENTNUMBER,LOCATION,STREET,CALL_ID,CALL_DESC,CALL_DATE,COORDS,I_MAPX,I_MAPY,I_STATUSID,ILO_BEAT,I_REPORTINGDISTRICT,CALL_DATE_STR,TIMEUPDATE,POL_BEAT,POL_DIST,POL_SECT
2134672,LOP240718001142,55TH AV&HARMON AV,AV&HARMON AV,929,FIRE,1721336988000,"[-122.1980765, 37.7710818]",6070891,2107681,C,27Y,CCD6,07/18/24  9:09:48 PM,1721336996000,27,4,3
2134673,LOP240718001132,21ST ST&FRANKLIN ST,ST&FRANKLIN ST,901A,VEHICLE COLLISION-PE,1721336175000,"[-122.2667396, 37.8098878]",6051315,2122176,A,04X,CCD3,07/18/24  8:56:15 PM,1721336840000,4,1,1
2134689,LOP240718001143,180 GRAND AV,GRAND AV,933S,ALARM-SILENT,1721337050000,"[-122.2630983, 37.8110932]",6052375,2122595,C,08X,CCD3,07/18/24  9:10:50 PM,1721337116000,8,2,1
2134690,LOP240718001144,945 44TH ST,44TH ST,594,VANDALISM,1721337208000,"[-122.2743138, 37.8338911]",6049293,2130956,C,34X,CCD1,07/18/24  9:13:28 PM,1721339066000,34,5,3
2134691,LOP240718001145,6087 CLAREMONT AV,CLAREMONT AV,933R,ALARM-RINGER,1721337675000,"[-122.2534001, 37.8481629]",6055429,2136038,C,12Y,CCD1,07/18/24  9:21:15 PM,1721337837000,12,2,1
2134692,LOP240718001147,1900 LEIMERT BLVD,LEIMERT BLVD,949,SUSPICIOUS VEHICLE,1721337967000,"[-122.2099713, 37.8130868]",6067733,2123036,P,22X,CCD4,07/18/24  9:26:07 PM,1721337967000,22,3,2
2134693,LOP240718001148,1812 CHESTNUT ST,CHESTNUT ST,10851,STOLEN VEHICLE,1721337996000,"[-122.2839605, 37.8121914]",6046357,2123109,P,05X,CCD3,07/18/24  9:26:36 PM,1721338000000,5,1,1
2134694,LOP240718001149,1715 HIGH ST,HIGH ST,911C,911 HANG UP FROM CP,1721338186000,"[-122.2126789, 37.7740733]",6066691,2108847,C,23X,CCD5,07/18/24  9:29:46 PM,1721338186000,23,4,2
2134695,LOP240718001150,1900 MOUNTAIN BLVD,MOUNTAIN BLVD,976,CAR STOP,1721338232000,"[-122.2108892, 37.8294799]",6067577,2129009,A,13Z,CCD4,07/18/24  9:30:32 PM,1721338251000,13,2,1
2134696,LOP240718001151,3010 ADELINE ST,ADELINE ST,602L,TRESPASS:,1721338386000,"[-122.2815361, 37.8221138]",6047126,2126708,P,07X,CCD3,07/18/24  9:33:06 PM,1721338386000,7,1,1
2134697,LOP240718001153,1748 92ND AV,92ND AV,945A,AMBULANCE REQUESTED,1721338461000,"[-122.1699949, 37.7504096]",6078872,2100009,C,34X,CCD7,07/18/24  9:34:21 PM,1721338462000,34,5,3
2134698,LOP240718001154,1507 TRESTLE GLEN RD,TRESTLE GLEN RD,933R,ALARM-RINGER,1721338576000,"[-122.2248452, 37.8100987]",6063417,2122027,P,16X,CCD2,07/18/24  9:36:16 PM,1721338585000,16,3,2
2134699,LOP240718001029,550 30TH ST,30TH ST,BTNFO,BEAT INFORMATION,1721329590000,"[-122.2681227, 37.8192612]",6050980,2125596,C,08X,CCD3,07/18/24  7:06:30 PM,1721338655000,8,2,1
2134700,LOP240718001155,916 53RD AV,53RD AV,911C,911 HANG UP FROM CP,1721338701000,"[-122.2098718, 37.7651732]",6067443,2105592,A,26X,CCD5,07/18/24  9:38:21 PM,1721339298000,26,4,3
2134701,LOP240718001156,114 BRUSH ST,BRUSH ST,415C,415 UNKNOWN,1721338794000,"[-122.2837284, 37.7983509]",6046328,2118069,P,02X,CCD3,07/18/24  9:39:54 PM,1721339110000,2,1,1
2134702,LOP240718001157,835 45TH ST,45TH ST,912,SUSPICIOUS PERSON,1721338910000,"[-122.2710981, 37.834107]",6050223,2131017,C,10Y,CCD1,07/18/24  9:41:50 PM,1721338910000,10,2,1
2134703,LOP240718001160,1711 98TH AV,98TH AV,MSDIAL,MISDIAL,1721339108000,"[-122.1671495, 37.7460138]",6079666,2098394,C,34X,CCD7,07/18/24  9:45:08 PM,1721339109000,34,5,3
2134704,LOP240718001161,450 GRAND AV,GRAND AV,945A,AMBULANCE REQUESTED,1721339108000,"[-122.2527252, 37.8087373]",6055355,2121681,C,14X,CCD3,07/18/24  9:45:08 PM,1721339112000,14,2,2
2134705,LOP240718001162,19TH AV&E 21ST ST,AV&E 21ST ST,10851,STOLEN VEHICLE,1721339142000,"[-122.2362749, 37.7914917]",6059990,2115314,C,18X,CCD2,07/18/24  9:45:42 PM,1721339362000,18,3,2
2134706,LOP240718001164,45TH AV&BANCROFT AV,AV&BANCROFT AV,940A,COVER THE OFFICER,1721339177000,"[-122.2120129, 37.7726519]",6066874,2108326,C,27X,CCD5,07/18/24  9:46:17 PM,1721339334000,27,4,3
2134707,LOP240718001163,110 41ST ST,41ST ST,945A,AMBULANCE REQUESTED,1721339173000,"[-122.2512411, 37.8261081]",6055902,2127997,C,09X,CCD1,07/18/24  9:46:13 PM,1721339173000,9,2,1
2134708,LOP240718001168,9220 SUNNYSIDE ST,SUNNYSIDE ST,10851,STOLEN VEHICLE,1721339390000,"[-122.1659784, 37.7521008]",6080044,2100604,C,34X,CCD7,07/18/24  9:49:50 PM,1721339426000,34,5,3
2134709,LOP240718001167,1103 EMBARCADERO WEST,EMBARCADERO WEST,975,STAND BY AND PRESERV,1721339383000,"[-122.2894388, 37.7987286]",6044681,2118238,C,02X,CCD3,07/18/24  9:49:43 PM,1721339386000,2,1,1
2134710,LOP240718001169,10970 INTERNATIONAL BLVD,INTERNATIONAL BLVD,911C,911 HANG UP FROM CP,1721339467000,"[-122.1644486, 37.7363146]",6080384,2094849,C,32X,CCD7,07/18/24  9:51:07 PM,1721339476000,32,5,3
2134711,LOP240718001170,3401 ELMWOOD AV,ELMWOOD AV,215,CARJACKING,1721339534000,"[-122.2264554, 37.7716996]",6062694,2108056,A,23X,CCD5,07/18/24  9:52:14 PM,1721339861000,23,4,2
2134712,LOP240718001171,1245 90TH AV,90TH AV,415SS,415 SHOT SPOTTER GUN,1721339634000,"[-122.1772955, 37.7486331]",6076750,2099400,A,33X,CCD7,07/18/24  9:53:54 PM,1721339813000,33,5,3
2134713,LOP240718001172,1431 89TH AV,89TH AV,415SS,415 SHOT SPOTTER GUN,1721339641000,"[-122.1744762, 37.7506289]",6077578,2100112,P,34X,CCD7,07/18/24  9:54:01 PM,1721339716000,34,5,3
2134714,LOP240718001173,2010 INTERNATIONAL BLVD,INTERNATIONAL BLVD,10851,STOLEN VEHICLE,1721339787000,"[-122.2398243, 37.7857947]",6058926,2113259,P,19X,CCD2,07/18/24  9:56:27 PM,1721339787000,19,3,2
2134715,LOP240718001175,7101 EDGEWATER DR,EDGEWATER DR,911C,911 HANG UP FROM CP,1721339886000,"[-122.2094674, 37.7488054]",6067451,2099631,C,31X,CCD7,07/18/24  9:58:06 PM,1721339886000,31,5,3
